utteranceID,Group,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Group_10_107,Group_10,1,,,,,,,,,,,,,,,,,,,24.692804,0.29360616,15.177497,26.965483,31.056011,15.878514,289.4405,345.28085,142.42569,121.98209,0.37824726,0.6227016,0.16344827,0.3057841,0.58519626,0.42174798,4.193352,2.9107027,3.2308447,2.0566561,0.21783543,0.78710794,22.37253,0.47201458,7.4648457,1.305967,11.43598,0.92991775,6.1462245,1.8781458,0.06743226,1.6435535,1.6021305,0.59005094,0.17144091,25.948391,2.652137,6.4585953,22.067743,0.42530072,512.6532,0.47029844,1237.203,0.16865009,-97.57249,-0.93808126,1552.9613,0.15576895,939.7062,0.345384,-101.935074,-0.832022,2569.7183,0.122496635,909.58075,0.49965873,-104.71723,-0.7869214,-15.168008,-0.32370743,24.18851,0.24208535,0.016623884,2.0922387,-0.009009272,-0.9878323,0.30285257,0.5808159,27.016115,0.33393005,7.7758064,1.2918351,14.5040865,0.74947417,4.9229865,2.81145,-11.333576,22.033642,-0.032696377,-0.002974347,0.11047387,3.322785,2.24,0.24357143,0.31065843,0.17999999,0.16767314,-37.1079
Group_10_108,Group_10,1,,,,1,,,,,,,,,,,,,,,22.44279,0.248289,15.259546,24.632885,26.49225,11.232704,258.41812,368.1591,135.49646,115.36211,0.31166273,0.6928904,0.16324985,0.26154372,0.40932983,0.24607998,7.6180415,7.4212365,3.962466,3.173009,0.21257554,1.0342029,24.31074,0.4064478,13.751737,0.74490654,12.605325,0.83592874,6.505065,1.4370978,0.08518715,1.748885,1.617196,0.66252685,0.5995851,8.211733,3.8718457,4.15781,25.762623,0.46790573,486.23035,0.42369285,1244.6294,0.180996,-68.70933,-1.2242938,1541.1606,0.15722595,975.0783,0.37366697,-78.31158,-0.9798421,2608.9077,0.10406892,872.1745,0.40021095,-82.47189,-0.8974447,-18.896858,-0.3111306,29.255276,0.22197366,-0.018629406,-2.092674,-0.012338107,-0.7438479,0.23988022,1.0348833,27.47569,0.32074156,14.2896595,0.72937036,13.487206,0.8419911,5.8356957,1.7167399,-17.018808,27.655884,-0.048652057,-0.004759395,0.15264706,1.9195613,3.125,0.21470588,0.26292738,0.09666667,0.12874609,-37.67021
Group_10_109,Group_10,,1,,,1,,,,1,,,,,1,,1,,,,22.084959,0.24915299,14.883097,24.115646,26.759087,11.87599,202.62177,234.94817,105.753876,84.91074,0.33012325,0.6288796,0.15544768,0.27337658,0.49779513,0.34234744,6.1189117,9.723101,3.0957198,2.1333065,0.21147828,0.9304261,24.69837,0.44975916,12.923113,0.7633873,16.297691,0.7969017,6.415316,1.4651622,0.06563712,1.7514502,1.3935835,0.64780176,1.2670267,3.6268613,3.2746363,2.788306,25.130222,0.31072757,515.8111,0.43586388,1212.8574,0.19140777,-67.81169,-1.238527,1595.7194,0.16185516,925.63947,0.41817218,-78.03064,-0.9786537,2623.966,0.11646466,885.3535,0.3437196,-80.6777,-0.9237354,-19.041656,-0.31246156,28.646544,0.22997761,-0.018471021,-2.1547897,-0.014094291,-0.7138969,0.23161167,0.9317636,28.282715,0.32624277,12.779658,0.8087685,17.493189,0.796447,6.3794947,1.5829434,-16.130508,25.856949,-0.04460887,-0.008271783,0.16401993,2.382528,2.6578074,0.26049998,0.33499956,0.11515152,0.08880081,-37.34341
Group_10_11,Group_10,,,,,,,,,,,,,,,,,,,,28.04365,0.33038154,15.919197,33.258785,36.201134,20.281937,634.10626,752.1771,142.71014,89.90484,0.20198946,0.36398548,0.14172052,0.1992659,0.2516811,0.10996057,1.3660791,0.51548123,1.2976094,0.44164014,0.09355191,0.27930152,25.08669,0.27657747,15.613114,0.66397774,13.426041,0.6889383,-0.67721045,-13.306054,0.08718314,1.6597439,1.4145002,0.5153875,1.4449044,4.1373177,14.481812,1.4715726,25.837591,0.26909646,457.27676,0.21894366,1135.2288,0.14425406,-47.152023,-1.6321962,1635.6688,0.098754846,858.11194,0.3372559,-63.18756,-1.0636053,2639.8977,0.06854727,844.7735,0.50444925,-64.82251,-1.0222299,-19.409416,-0.22899505,26.267815,0.18670522,0.005198222,5.077404,-0.021096902,-0.3669189,0.09931261,0.25509265,26.59225,0.23512234,15.094141,0.6902849,13.707313,0.735365,-2.5578153,-3.3910778,-17.438423,24.335901,-0.017624985,-0.015383848,0.07408573,4.391892,2.749141,0.2825,0.23359954,0.07833333,0.053980444,-46.912804
Group_10_110,Group_10,,,,1,1,,,,1,,,,,,,,,,,23.573578,0.25904357,15.72606,25.82744,28.18769,12.461631,252.34505,420.76666,137.51567,101.70004,0.27857324,0.516021,0.13204326,0.25464368,0.4005688,0.26852554,4.0891805,2.8529794,3.2529657,2.3516061,0.17865561,0.65591615,24.019405,0.47231713,17.61934,0.5413639,13.981185,0.6852276,2.112994,4.5409017,0.1131141,1.5721384,1.7535338,0.66318625,1.2683477,3.9553063,4.595173,2.9618773,26.667387,0.32946196,483.40887,0.37008923,1175.0627,0.18317845,-67.24928,-1.2406638,1571.5016,0.16253258,923.6318,0.3760357,-77.352264,-0.98129654,2628.7097,0.10156951,898.3431,0.4564207,-81.33842,-0.90012336,-18.976313,-0.31471735,28.04488,0.27152354,-0.014921515,-2.5637467,-0.01775953,-0.5394956,0.18714687,0.6341018,27.096909,0.37675095,16.743105,0.6052049,14.441483,0.7162336,1.1889949,7.9963684,-20.289423,29.270725,-0.063527204,-0.007817205,0.15867788,4.411765,2.2222223,0.31666666,0.31832197,0.11333333,0.1348909,-40.305786
Group_10_111,Group_10,,,,,,,,,,,,,,,,,,,,23.391615,0.26027447,14.851178,26.84408,27.630144,12.778966,648.9883,735.9262,147.98943,211.54007,0.2905576,0.6861045,0.12055223,0.23583974,0.3999099,0.27935767,3.9610608,2.5222747,3.6890602,2.8118663,0.16257176,0.59143186,22.631165,0.49087706,15.055842,0.8995062,16.29102,0.7239204,1.2492764,10.233753,0.08097234,1.5531849,1.6800268,0.69525254,1.036491,5.358324,3.811314,4.5142517,23.672272,0.47225434,449.99643,0.35068795,1165.202,0.19066213,-73.24864,-1.1482797,1507.7434,0.14821748,858.8954,0.35458386,-81.62536,-0.94780016,2579.0903,0.085812606,779.7711,0.47335064,-85.467705,-0.86875343,-17.898373,-0.34011328,27.157955,0.27118546,-0.01440641,-2.6649055,-0.01459282,-0.61678565,0.18833293,0.56319153,27.238739,0.27619448,11.230013,1.0852168,17.689426,0.7599631,-1.6709038,-8.482192,-17.351976,25.411217,-0.06090289,-0.006133729,0.11235824,3.254438,3.903904,0.16384615,0.12143617,0.07416666,0.07308195,-40.028214
Group_10_112,Group_10,1,,,,1,1,1,,1,,,,1,,,,,,,24.585552,0.23971322,19.858746,25.904758,27.86131,8.002563,271.5211,174.3825,163.39445,205.53888,0.4802588,0.7199038,0.20829046,0.3902225,0.6967532,0.48846275,8.000381,6.577616,5.3676662,4.161995,0.28673616,0.9015846,24.778112,0.49451506,10.845881,1.1052574,18.533817,0.71890956,5.7060413,2.1769783,0.07046291,1.7398039,1.4577553,0.6412962,2.2150006,1.9137888,3.011329,3.6781862,22.682486,0.5355021,485.25363,0.42486754,1151.5765,0.19898975,-50.798737,-1.4808893,1562.2903,0.15407622,830.6581,0.46295267,-61.16271,-1.1209134,2591.532,0.10551905,840.0755,0.41422704,-64.09152,-1.0427611,-16.820023,-0.38544798,25.402428,0.31913626,-0.005379092,-7.3751802,-0.014837498,-0.73662233,0.312407,0.86278427,27.757595,0.35480237,9.83711,1.2016436,19.912016,0.67113334,5.589993,2.3378978,-12.376344,20.553104,-0.03012717,-0.009658051,0.19238012,3.0769231,2.3893185,0.3267647,0.26552635,0.09153846,0.07808734,-34.074787
Group_10_113,Group_10,,,,,1,,1,,,,,,1,,,,,,,24.472366,0.20489046,21.562485,25.734955,28.552229,6.989744,282.32278,330.7311,64.28569,69.75285,0.43549496,0.6253333,0.18732855,0.39404544,0.62250715,0.4351786,4.9671993,3.5810747,4.1105447,2.6965103,0.26663658,0.80379075,25.956732,0.46702525,11.711091,1.1119367,16.657354,0.88755685,3.6059623,3.8491154,0.04359293,1.6611199,1.2806209,0.62350297,2.497594,1.7875583,3.4528065,3.2775455,23.996582,0.37725043,441.09293,0.33943763,1164.327,0.18815868,-53.3443,-1.513386,1509.7415,0.13824128,835.6528,0.42969978,-64.689026,-1.1392245,2532.3032,0.08882338,875.7332,0.4094118,-67.99419,-1.0531164,-17.051321,-0.3330635,26.325611,0.25819522,-0.003143263,-11.591376,-0.017015863,-0.65632194,0.30004492,0.75035876,29.109558,0.35606495,10.091159,1.2138512,17.8992,0.8779725,2.3249383,6.3808475,-17.031324,26.377083,-0.04027048,-0.009841107,0.16080219,3.6749117,2.5531917,0.28944445,0.31060824,0.07594594,0.05369883,-34.507298
Group_10_114,Group_10,,,,,,1,,,,,,,,,,,,,,21.444674,0.23760751,15.11113,22.581482,27.092506,11.981377,206.5082,344.85278,178.48079,146.10742,0.29005048,0.51376885,0.15483181,0.26976824,0.41096354,0.2561317,3.7888603,2.2006054,3.0582087,1.5650824,0.17674433,0.50477433,25.929289,0.34190166,7.177945,1.5419669,17.277622,0.734418,10.110807,1.0582327,0.038836922,1.6932718,1.5298721,0.80772984,0.25804198,18.323803,10.46368,2.478948,22.410734,0.3854785,517.97327,0.45339096,1232.9027,0.21136434,-84.963974,-0.9531927,1582.7078,0.17013136,946.1894,0.3426692,-91.15065,-0.8362599,2615.9133,0.10495899,981.58624,0.36784554,-93.53053,-0.7966502,-17.1152,-0.408996,26.993639,0.27793512,-0.030113898,-1.2727861,-0.010435156,-0.9329309,0.18567157,0.4867935,27.503338,0.3446271,7.859659,1.3479537,19.029642,0.7326946,10.700541,1.1053556,-16.287638,27.064917,-0.04361109,-0.008407847,0.16709174,5.316456,5.897436,0.09869565,0.14620726,0.059473686,0.047069233,-40.061554
Group_10_115,Group_10,1,1,,,1,,1,,,,,,,,,,,,,22.478264,0.2134431,16.758232,23.329592,26.204834,9.446602,213.13858,276.39133,73.4684,57.426033,0.39026585,0.60704994,0.19818088,0.345208,0.53305256,0.33487168,6.967383,7.045972,4.231766,2.813136,0.2539665,0.90773207,27.004244,0.42911115,11.445024,1.0423025,16.122395,0.86003095,7.766211,1.5838577,0.058114503,1.8769119,1.5064193,0.6478667,1.4976503,2.6027095,5.8189507,2.1457093,25.89572,0.2999432,454.42728,0.37133405,1202.4415,0.17390563,-50.305416,-1.5089362,1516.8329,0.14487924,907.71063,0.43210113,-62.046196,-1.1217568,2539.1084,0.10496061,901.2702,0.37942082,-65.35308,-1.0362018,-17.909752,-0.33973128,27.060654,0.2501603,-0.012809626,-2.7103314,-0.014452581,-0.7601867,0.27486834,0.8700325,29.945843,0.27912208,10.504903,1.1222626,18.039524,0.78221154,6.998436,1.7605691,-14.880447,24.716951,-0.042208593,-0.007361332,0.18360296,3.5071943,2.8933094,0.2625,0.32418168,0.08478261,0.06691133,-35.376194
Group_10_116,Group_10,,,,,,,,,1,,,,,,,,,,,20.028727,0.21343246,14.784213,21.76416,23.754133,8.96992,141.5718,98.33886,103.71881,91.05269,0.23092331,0.6075449,0.109109186,0.17408708,0.3476785,0.23856932,3.7387645,2.0060518,2.2372801,1.3365325,0.12509514,0.54127705,23.243227,0.4123922,17.598816,0.55508035,19.86931,0.78328246,11.199978,0.678448,0.0736884,1.6238308,1.6880852,0.78180397,0.60242313,7.448452,2.9721358,3.3483377,26.090837,0.4648892,451.60294,0.4207552,1187.3245,0.17727552,-68.360466,-1.2227325,1575.5283,0.12886633,819.0578,0.40563497,-79.98446,-0.92855,2581.419,0.09800005,899.9764,0.33863726,-80.49423,-0.9200417,-19.767706,-0.2966601,28.141075,0.25532272,-0.020112727,-1.7822143,-0.011166625,-0.71663654,0.14522815,0.49092183,26.317745,0.29012945,15.66262,0.6380188,23.399975,0.71519107,11.571048,0.72007304,-18.744505,27.379028,-0.038847312,-0.009015624,0.08104958,3.3678758,3.4210527,0.20076923,0.18125467,0.09888889,0.05237566,-41.04943
Group_10_117,Group_10,,,,,1,,,,1,,,,,,,,,,,18.098352,0.25903764,13.989374,15.304263,22.839594,8.85022,137.69202,104.00746,114.80463,81.605995,0.25286913,0.446481,0.13598767,0.23757887,0.35580385,0.21981618,1.8974714,1.0041634,1.3146806,0.70688266,0.14905526,0.49961287,24.858883,0.47428206,15.841693,0.5734421,16.291576,0.584646,5.1300087,1.7136117,0.08206258,1.3743757,1.3686734,0.68215346,-1.6119508,-3.067219,3.8289652,1.6532791,29.063883,0.23920505,513.71313,0.37675852,1272.3086,0.15339704,-57.70821,-1.232227,1603.5178,0.16273037,987.3493,0.4542907,-67.7079,-0.96529883,2697.1624,0.10806411,862.3769,0.44902647,-71.941536,-0.8742112,-18.880505,-0.26370153,27.994022,0.2341139,-0.024017112,-1.2475224,-0.013341681,-0.6226734,0.15734677,0.5014339,27.985151,0.3575041,14.541609,0.6227565,17.346542,0.5797654,4.363706,2.1227615,-15.334347,24.269007,-0.030698458,-0.006672373,0.1184613,3.8626611,3.9473684,0.19555555,0.23190567,0.041249998,0.02368412,-41.880836
Group_10_118,Group_10,,,,,,,,,1,,,,,,,,,,,20.225487,0.26406434,14.299335,22.383219,25.356047,11.056712,119.787285,109.78906,94.35769,49.10755,0.28970113,0.83259934,0.12876984,0.22125594,0.3544408,0.22567096,8.426636,8.211727,10.455627,5.7544026,0.19757515,1.5050144,27.85095,0.36240998,9.354452,1.29654,6.8338223,1.2728893,9.928937,0.85201126,0.09070157,1.228832,1.4591366,0.8178369,-1.380419,-3.1274178,8.333987,2.1660604,26.662746,0.27021134,551.45044,0.41248846,1329.6122,0.12909254,-64.80566,-1.1907593,1569.9321,0.1773285,1034.2128,0.21964315,-70.33626,-1.0509924,2642.1543,0.12247013,941.1854,0.25031257,-76.137024,-0.9205688,-16.481466,-0.3605769,28.03848,0.21957015,-0.023404196,-1.6406902,-0.010595341,-0.5510259,0.22957663,1.4541034,30.308487,0.21543963,8.091478,1.4679117,6.3198195,1.4553438,8.804984,0.9513105,-14.192528,24.506807,-0.040161554,-0.006576348,0.100591235,1.9138757,2.9411764,0.255,0.23257616,0.066,0.019595917,-39.136246
Group_10_119,Group_10,,,,,,,1,,,,,,,,,,,,,21.04551,0.28203255,14.140512,22.403553,27.198792,13.058279,224.84929,393.95108,119.65878,104.06079,0.24023177,0.67902005,0.12035629,0.1888672,0.35045698,0.23010069,4.268901,2.710812,3.5872912,2.8205023,0.13328986,0.7677227,21.55105,0.5280173,12.886861,0.9483669,12.671847,0.9425799,11.35115,0.7122727,0.027724192,0.75337917,1.6605426,0.7969228,0.3581927,13.835061,5.6570125,2.5771172,24.168745,0.5720398,522.7884,0.43442875,1318.0015,0.15376742,-96.42655,-0.8805236,1583.9381,0.16962717,957.9949,0.3118765,-101.41131,-0.78971916,2647.9875,0.12707043,924.8037,0.35329163,-103.458565,-0.75680834,-17.84381,-0.39044374,27.676113,0.28758836,-0.027768176,-1.2798856,-0.007152699,-1.0700034,0.15549202,0.63284975,25.76999,0.3721287,11.595643,0.9649312,14.246993,0.92267454,10.716665,0.78973603,-16.196844,25.812681,-0.05210999,-0.004378158,0.1043018,2.0253165,4.6153846,0.11333333,0.17094511,0.094,0.049638696,-42.142056
Group_10_12,Group_10,,,,1,,,,1,,,,,,,,,,,,23.874525,0.21775243,18.102694,24.733099,27.659927,9.557234,46.065327,32.06748,74.63264,64.405426,0.39196938,0.6558208,0.13862672,0.32043073,0.60869014,0.47006342,4.250635,2.3676572,4.1406937,3.112305,0.19655974,0.56535584,24.867691,0.5446144,9.607264,2.007348,13.251904,0.73097014,12.21015,0.80898976,0.04028902,1.5270514,1.3244547,0.47774664,1.7226632,3.1113133,3.659875,3.7916286,21.613037,0.4830242,530.26514,0.47656223,1249.711,0.2580957,-61.644444,-1.3564132,1576.5461,0.1598768,972.0961,0.32463455,-68.67312,-1.1457096,2593.0137,0.10485197,1004.9759,0.45607325,-72.074326,-1.0623568,-15.400885,-0.55317736,25.340261,0.37135175,-0.00125968,-34.6554,-0.012769605,-0.8231911,0.2302078,0.49254873,29.544025,0.38963082,5.471995,3.696106,14.351492,0.72637403,13.162105,0.7843296,-17.498512,25.185883,-0.04934299,-0.008823765,0.11598408,3.846154,3.1496062,0.22375,0.26281825,0.08285714,0.07868823,-37.29444
Group_10_120,Group_10,,,,1,1,,,1,,,,,,,,,,,,23.752594,0.25127903,16.916607,24.277815,29.070763,12.154156,272.39224,245.404,102.01483,79.74946,0.328298,0.5588881,0.1654568,0.29878762,0.47581136,0.31035456,5.5616856,6.921812,3.1834917,2.7892902,0.19649781,0.7582823,20.224045,0.634339,12.868624,0.74640805,16.91964,0.9655162,7.6948514,1.1778911,0.07743546,2.0001283,1.3993635,0.6466606,1.5804684,3.038821,6.2049932,2.9492433,22.513088,0.4481757,461.90338,0.4069633,1113.0282,0.20530373,-74.55591,-1.1969086,1574.3164,0.11718091,725.37115,0.5453913,-84.965904,-0.94417644,2601.4036,0.085423805,840.5125,0.32932884,-86.05268,-0.9254749,-16.966963,-0.31032455,25.457705,0.27673057,-0.011847424,-3.2173152,-0.013998088,-0.5715844,0.2085899,0.6444138,25.28052,0.3564546,11.110293,0.794877,21.734892,0.8145194,6.1116667,1.539396,-14.93559,25.147131,-0.04783605,-0.006254052,0.18113135,3.536346,4.191617,0.14333333,0.1403171,0.090588234,0.0867363,-38.94616
Group_10_121,Group_10,1,,,,,,,,,,,,,1,,,,,,25.92949,0.3111975,17.320509,25.388062,34.313797,16.993288,446.03424,569.037,174.98483,151.69374,0.4157842,0.79287374,0.18774997,0.30969796,0.55188483,0.36413485,11.624831,11.100188,6.447464,7.0777507,0.26270312,1.1792678,23.025412,0.44101936,8.322053,1.3961438,12.098656,1.0786815,2.3288176,4.8870263,0.07012205,1.8048619,1.5379703,0.58261204,1.7349879,2.7688367,5.3886495,2.9962146,22.476837,0.48259732,484.79984,0.39622697,1158.1224,0.18063374,-79.548454,-1.1294836,1573.7272,0.15045005,852.384,0.35978928,-85.51524,-0.94439,2620.4695,0.10106085,858.7493,0.37822074,-87.729744,-0.9034571,-17.02467,-0.37853125,26.203966,0.2964356,-0.005300466,-6.902988,-0.015346359,-0.64221597,0.28561965,1.2354277,26.653584,0.33639824,9.331973,1.202549,14.629795,0.95538265,2.5417616,4.650506,-12.69658,22.685644,-0.030339664,-0.007063165,0.2230511,2.3551877,3.6398468,0.16894737,0.25031683,0.10191489,0.12114063,-35.307755
Group_10_122,Group_10,,,,1,1,,,,,,,,,,,,,,,24.03956,0.38582686,13.865353,23.208435,33.66124,19.795887,268.1381,187.16266,136.83266,66.39151,0.21384624,0.5252337,0.14011842,0.17829442,0.26469302,0.1245746,2.1195219,1.940695,1.3528515,1.25959,0.1072618,0.5786466,21.785374,0.43408075,16.07787,0.64779,12.011555,0.781105,-0.23870918,-46.09967,0.097540185,1.6793909,1.1930919,0.5436056,-0.18339744,-29.516207,6.7061,2.734686,22.882988,0.46431187,454.46085,0.2227399,1097.7155,0.14404586,-70.01824,-1.2048199,1608.6464,0.10085979,777.5267,0.29718328,-80.48448,-0.937573,2654.0203,0.063025914,778.27234,0.5185312,-81.65699,-0.91277003,-18.960043,-0.20975973,26.439537,0.20561807,-0.015338646,-1.775801,-0.020825265,-0.45156026,0.113985375,0.55891097,24.346994,0.34169212,14.541628,0.6888744,12.508199,0.79397964,-3.1648662,-3.3917885,-16.867962,24.64953,-0.02897733,-0.014622675,0.09374114,2.1978023,4.2222223,0.15526316,0.13997625,0.066470586,0.043378115,-44.618835
Group_10_123,Group_10,1,,,,1,,,,,,,,,,,,,,,22.886627,0.2016321,20.810673,22.909063,26.627533,5.81686,249.77419,175.80823,91.4347,96.218185,0.26537097,0.41036227,0.17004351,0.2490036,0.34773448,0.17769097,3.0034099,2.1719458,1.9398608,1.110686,0.14309184,0.4838508,25.493711,0.4750505,15.102739,0.6512065,14.747357,0.72932625,9.069122,1.0231396,0.047142953,1.9758952,1.3544142,0.6481689,2.472944,1.7432623,9.135281,1.6490651,28.982738,0.24152297,472.14252,0.39473897,1238.6311,0.18510541,-58.253513,-1.3620021,1521.1929,0.15994085,946.93054,0.37056312,-68.23066,-1.0545728,2615.8564,0.09434271,838.4709,0.38589135,-72.971306,-0.94721997,-20.048391,-0.29304335,30.093628,0.2365648,-0.020037176,-1.7030277,-0.011922838,-0.8476008,0.15294144,0.46991926,30.245476,0.26134235,14.216867,0.61551654,17.056437,0.60993606,8.5928755,1.1507429,-14.87271,24.970066,-0.051720023,-0.003408885,0.11629197,4.5588236,2.9629629,0.2435,0.23599312,0.089375,0.05344024,-40.09208
Group_10_124,Group_10,1,,,,,,,,,,,,,,,,,,,21.270084,0.22698995,15.057863,22.660765,25.577036,10.519173,320.4402,383.69815,158.93707,161.97577,0.24039207,0.46178418,0.13777879,0.22024517,0.33727702,0.19949824,3.3956952,2.37674,2.4850714,1.4297333,0.12124368,0.48335636,23.252588,0.5348769,13.723893,0.81211555,20.293379,0.6899217,11.666692,0.8023243,0.06298297,1.8108256,1.3916891,0.76150495,0.8290582,5.942969,7.5233684,1.5603222,26.72692,0.30796176,459.0287,0.39083174,1200.7216,0.19235384,-80.20242,-1.0695066,1573.8694,0.13096021,855.8114,0.4298131,-89.302086,-0.86949414,2574.6724,0.09783429,934.66504,0.35910138,-90.594215,-0.846299,-18.744211,-0.347517,26.637556,0.2606106,-0.016062854,-2.016407,-0.011862477,-0.70598316,0.13489951,0.4436065,28.18081,0.31788233,12.981602,0.80391157,23.44596,0.60882115,12.770565,0.7413152,-13.169368,21.541224,-0.039860923,-0.006911105,0.09544382,5.2465897,4.4350586,0.13666667,0.16533756,0.08323529,0.06658566,-42.406754
Group_10_125,Group_10,1,1,,1,1,1,,,,,,,,,,1,,,,23.740252,0.28715008,15.175539,26.195454,29.068478,13.892939,213.51181,205.98624,247.92496,459.88724,0.3947844,0.63650966,0.19079787,0.32557124,0.5740321,0.38323426,5.9975853,3.4559898,4.2171054,2.7387042,0.24907765,0.7207721,22.051334,0.55360836,12.656094,0.8761673,19.7176,0.6516461,3.6793146,3.1311157,0.07240215,1.6290421,1.6522417,0.58344287,1.5140702,3.1780782,4.3900323,2.9310436,24.38804,0.3313138,477.13354,0.43204737,1173.4398,0.19909549,-77.99405,-1.1144286,1569.6371,0.15214783,821.76117,0.42349264,-86.26653,-0.9035793,2610.4602,0.09609451,871.8955,0.47680885,-87.91047,-0.8744331,-17.837828,-0.36364695,26.235481,0.30796164,-0.005881964,-7.388523,-0.015105576,-0.63079035,0.29288006,0.6552354,26.499002,0.38887423,12.935278,0.87884784,21.357222,0.6551158,2.138864,5.8389683,-14.245168,23.051794,-0.04431113,-0.005964627,0.16069187,3.706246,3.3769815,0.19142856,0.19512422,0.10384615,0.09856965,-36.08199
